,currencyCode,basePrice,createdAt
12222,USD,1458.3,2025-02-01 18:42:09
12223,JPY,939.6,2025-02-01 18:42:09
12264,USD,1458.3,2025-02-01 18:44:09
12265,JPY,939.6,2025-02-01 18:44:09
12306,USD,1458.3,2025-02-01 18:46:09
12307,JPY,939.6,2025-02-01 18:46:09
12348,USD,1458.3,2025-02-01 18:48:10
12349,JPY,939.6,2025-02-01 18:48:10
12390,USD,1458.3,2025-02-01 18:50:09
12391,JPY,939.6,2025-02-01 18:50:09
12432,USD,1458.3,2025-02-01 18:52:09
12433,JPY,939.6,2025-02-01 18:52:09
12474,USD,1458.3,2025-02-01 18:54:09
12475,JPY,939.6,2025-02-01 18:54:09
12516,USD,1458.3,2025-02-01 18:56:09
12517,JPY,939.6,2025-02-01 18:56:09
12558,USD,1458.3,2025-02-01 18:58:09
12559,JPY,939.6,2025-02-01 18:58:09
12600,USD,1458.3,2025-02-01 19:00:10
12601,JPY,939.6,2025-02-01 19:00:10
12642,USD,1458.3,2025-02-01 19:02:10
12643,JPY,939.6,2025-02-01 19:02:10
12684,USD,1458.3,2025-02-01 19:04:09
12685,JPY,939.6,2025-02-01 19:04:09
12726,USD,1458.3,2025-02-01 19:06:09
12727,JPY,939.6,2025-02-01 19:06:09
12768,USD,1458.3,2025-02-01 19:08:08
12769,JPY,939.6,2025-02-01 19:08:08
12810,USD,1458.3,2025-02-01 19:10:09
12811,JPY,939.6,2025-02-01 19:10:09
12852,USD,1458.3,2025-02-01 19:12:10
12853,JPY,939.6,2025-02-01 19:12:10
12894,USD,1458.3,2025-02-01 19:14:09
12895,JPY,939.6,2025-02-01 19:14:09
12936,USD,1458.3,2025-02-01 19:16:10
12937,JPY,939.6,2025-02-01 19:16:10
12978,USD,1458.3,2025-02-01 19:18:10
12979,JPY,939.6,2025-02-01 19:18:10
13020,USD,1458.3,2025-02-01 19:20:09
13021,JPY,939.6,2025-02-01 19:20:09
13062,USD,1458.3,2025-02-01 19:22:09
13063,JPY,939.6,2025-02-01 19:22:09
13104,USD,1458.3,2025-02-01 19:24:09
13105,JPY,939.6,2025-02-01 19:24:09
13146,USD,1458.3,2025-02-01 19:26:09
13147,JPY,939.6,2025-02-01 19:26:09
13188,USD,1458.3,2025-02-01 19:28:09
13189,JPY,939.6,2025-02-01 19:28:09
13230,USD,1458.3,2025-02-01 19:30:12
13231,JPY,939.6,2025-02-01 19:30:12
13272,USD,1458.3,2025-02-01 19:32:09
13273,JPY,939.6,2025-02-01 19:32:09
13314,USD,1458.3,2025-02-01 19:34:12
13315,JPY,939.6,2025-02-01 19:34:12
13356,USD,1458.3,2025-02-01 19:36:09
13357,JPY,939.6,2025-02-01 19:36:09
13398,USD,1458.3,2025-02-01 19:38:09
13399,JPY,939.6,2025-02-01 19:38:09
13440,USD,1458.3,2025-02-01 19:40:09
13441,JPY,939.6,2025-02-01 19:40:09
13482,USD,1458.3,2025-02-01 19:42:09
13483,JPY,939.6,2025-02-01 19:42:09
13524,USD,1458.3,2025-02-01 19:44:10
13525,JPY,939.6,2025-02-01 19:44:10
13566,USD,1458.3,2025-02-01 19:46:09
13567,JPY,939.6,2025-02-01 19:46:09
13608,USD,1458.3,2025-02-01 19:48:13
13609,JPY,939.6,2025-02-01 19:48:13
13650,USD,1458.3,2025-02-01 19:50:09
13651,JPY,939.6,2025-02-01 19:50:09
13692,USD,1458.3,2025-02-01 19:52:10
13693,JPY,939.6,2025-02-01 19:52:10
13734,USD,1458.3,2025-02-01 19:54:09
13735,JPY,939.6,2025-02-01 19:54:09
13776,USD,1458.3,2025-02-01 19:56:16
13777,JPY,939.6,2025-02-01 19:56:16
13818,USD,1458.3,2025-02-01 19:58:09
13819,JPY,939.6,2025-02-01 19:58:09
13860,USD,1458.3,2025-02-01 20:00:10
13861,JPY,939.6,2025-02-01 20:00:10
13902,USD,1458.3,2025-02-01 20:02:10
13903,JPY,939.6,2025-02-01 20:02:10
13944,USD,1458.3,2025-02-01 20:04:09
13945,JPY,939.6,2025-02-01 20:04:09
13986,USD,1458.3,2025-02-01 20:06:09
13987,JPY,939.6,2025-02-01 20:06:09
14028,USD,1458.3,2025-02-01 20:08:10
14029,JPY,939.6,2025-02-01 20:08:10
14070,USD,1458.3,2025-02-01 20:10:09
14071,JPY,939.6,2025-02-01 20:10:09
14112,USD,1458.3,2025-02-01 20:12:09
14113,JPY,939.6,2025-02-01 20:12:09
14154,USD,1458.3,2025-02-01 20:14:10
14155,JPY,939.6,2025-02-01 20:14:10
14196,USD,1458.3,2025-02-01 20:16:09
14197,JPY,939.6,2025-02-01 20:16:09
14238,USD,1458.3,2025-02-01 20:18:09
14239,JPY,939.6,2025-02-01 20:18:09
14280,USD,1458.3,2025-02-01 20:20:11
14281,JPY,939.6,2025-02-01 20:20:11
14322,USD,1458.3,2025-02-01 20:22:10
14323,JPY,939.6,2025-02-01 20:22:10
14364,USD,1458.3,2025-02-01 20:24:09
14365,JPY,939.6,2025-02-01 20:24:09
14406,USD,1458.3,2025-02-01 20:26:09
14407,JPY,939.6,2025-02-01 20:26:09
14448,USD,1458.3,2025-02-01 20:28:10
14449,JPY,939.6,2025-02-01 20:28:10
14490,USD,1458.3,2025-02-01 20:30:09
14491,JPY,939.6,2025-02-01 20:30:09
14532,USD,1458.3,2025-02-01 20:32:09
14533,JPY,939.6,2025-02-01 20:32:09
14574,USD,1458.3,2025-02-01 20:34:11
14575,JPY,939.6,2025-02-01 20:34:11
14616,USD,1458.3,2025-02-01 20:36:13
14617,JPY,939.6,2025-02-01 20:36:13
14658,USD,1458.3,2025-02-01 20:38:09
14659,JPY,939.6,2025-02-01 20:38:09
14700,USD,1458.3,2025-02-01 20:40:09
14701,JPY,939.6,2025-02-01 20:40:09
14742,USD,1458.3,2025-02-01 20:42:10
14743,JPY,939.6,2025-02-01 20:42:10
14784,USD,1458.3,2025-02-01 20:44:09
14785,JPY,939.6,2025-02-01 20:44:09
14826,USD,1458.3,2025-02-01 20:46:08
14827,JPY,939.6,2025-02-01 20:46:08
14868,USD,1458.3,2025-02-01 20:48:09
14869,JPY,939.6,2025-02-01 20:48:09
14910,USD,1458.3,2025-02-01 20:50:10
14911,JPY,939.6,2025-02-01 20:50:10
14952,USD,1458.3,2025-02-01 20:52:09
14953,JPY,939.6,2025-02-01 20:52:09
14994,USD,1458.3,2025-02-01 20:54:16
14995,JPY,939.6,2025-02-01 20:54:16
15036,USD,1458.3,2025-02-01 20:56:09
15037,JPY,939.6,2025-02-01 20:56:09
15078,USD,1458.3,2025-02-01 20:58:10
15079,JPY,939.6,2025-02-01 20:58:10
15120,USD,1458.3,2025-02-01 21:00:09
15121,JPY,939.6,2025-02-01 21:00:09
15162,USD,1458.3,2025-02-01 21:02:09
15163,JPY,939.6,2025-02-01 21:02:09
15204,USD,1458.3,2025-02-01 21:04:13
15205,JPY,939.6,2025-02-01 21:04:13
15246,USD,1458.3,2025-02-01 21:06:08
15247,JPY,939.6,2025-02-01 21:06:08
15288,USD,1458.3,2025-02-01 21:08:08
15289,JPY,939.6,2025-02-01 21:08:08
15330,USD,1458.3,2025-02-01 21:10:09
15331,JPY,939.6,2025-02-01 21:10:09
15372,USD,1458.3,2025-02-01 21:12:11
15373,JPY,939.6,2025-02-01 21:12:11
15414,USD,1458.3,2025-02-01 21:14:13
15415,JPY,939.6,2025-02-01 21:14:13
15456,USD,1458.3,2025-02-01 21:16:10
15457,JPY,939.6,2025-02-01 21:16:10
15498,USD,1458.3,2025-02-01 21:18:09
15499,JPY,939.6,2025-02-01 21:18:09
15540,USD,1458.3,2025-02-01 21:20:10
15541,JPY,939.6,2025-02-01 21:20:10
15582,USD,1458.3,2025-02-01 21:22:09
15583,JPY,939.6,2025-02-01 21:22:09
15624,USD,1458.3,2025-02-01 21:24:10
15625,JPY,939.6,2025-02-01 21:24:10
15666,USD,1458.3,2025-02-01 21:26:08
15667,JPY,939.6,2025-02-01 21:26:08
15708,USD,1458.3,2025-02-01 21:28:09
15709,JPY,939.6,2025-02-01 21:28:09
15750,USD,1458.3,2025-02-01 21:30:13
15751,JPY,939.6,2025-02-01 21:30:13
15792,USD,1458.3,2025-02-01 21:32:09
15793,JPY,939.6,2025-02-01 21:32:09
15834,USD,1458.3,2025-02-01 21:34:09
15835,JPY,939.6,2025-02-01 21:34:09
15876,USD,1458.3,2025-02-01 21:36:11
15877,JPY,939.6,2025-02-01 21:36:11
15918,USD,1458.3,2025-02-01 21:38:09
15919,JPY,939.6,2025-02-01 21:38:09
15960,USD,1458.3,2025-02-01 21:40:10
15961,JPY,939.6,2025-02-01 21:40:10
16002,USD,1458.3,2025-02-01 21:42:08
16003,JPY,939.6,2025-02-01 21:42:08
16044,USD,1458.3,2025-02-01 21:44:08
16045,JPY,939.6,2025-02-01 21:44:08
16086,USD,1458.3,2025-02-01 21:46:10
16087,JPY,939.6,2025-02-01 21:46:10
16128,USD,1458.3,2025-02-01 21:48:09
16129,JPY,939.6,2025-02-01 21:48:09
16170,USD,1458.3,2025-02-01 21:50:13
16171,JPY,939.6,2025-02-01 21:50:13
16212,USD,1458.3,2025-02-01 21:52:09
16213,JPY,939.6,2025-02-01 21:52:09
16254,USD,1458.3,2025-02-01 21:54:13
16255,JPY,939.6,2025-02-01 21:54:13
16296,USD,1458.3,2025-02-01 21:56:08
16297,JPY,939.6,2025-02-01 21:56:08
16338,USD,1458.3,2025-02-01 21:58:08
16339,JPY,939.6,2025-02-01 21:58:08
16380,USD,1458.3,2025-02-01 22:00:09
16381,JPY,939.6,2025-02-01 22:00:09
16422,USD,1458.3,2025-02-01 22:02:11
16423,JPY,939.6,2025-02-01 22:02:11
16464,USD,1458.3,2025-02-01 22:04:10
16465,JPY,939.6,2025-02-01 22:04:10
16506,USD,1458.3,2025-02-01 22:06:13
16507,JPY,939.6,2025-02-01 22:06:13
16548,USD,1458.3,2025-02-01 22:08:08
16549,JPY,939.6,2025-02-01 22:08:08
16590,USD,1458.3,2025-02-01 22:10:09
16591,JPY,939.6,2025-02-01 22:10:09
16632,USD,1458.3,2025-02-01 22:12:09
16633,JPY,939.6,2025-02-01 22:12:09
16674,USD,1458.3,2025-02-01 22:14:13
16675,JPY,939.6,2025-02-01 22:14:13
16716,USD,1458.3,2025-02-01 22:16:09
16717,JPY,939.6,2025-02-01 22:16:09
16758,USD,1458.3,2025-02-01 22:18:10
16759,JPY,939.6,2025-02-01 22:18:10
16800,USD,1458.3,2025-02-01 22:20:09
16801,JPY,939.6,2025-02-01 22:20:09
16842,USD,1458.3,2025-02-01 22:22:09
16843,JPY,939.6,2025-02-01 22:22:09
16884,USD,1458.3,2025-02-01 22:24:08
16885,JPY,939.6,2025-02-01 22:24:08
16926,USD,1458.3,2025-02-01 22:26:08
16927,JPY,939.6,2025-02-01 22:26:08
16968,USD,1458.3,2025-02-01 22:28:13
16969,JPY,939.6,2025-02-01 22:28:13
17010,USD,1458.3,2025-02-01 22:30:09
17011,JPY,939.6,2025-02-01 22:30:09
17052,USD,1458.3,2025-02-01 22:32:08
17053,JPY,939.6,2025-02-01 22:32:08
17094,USD,1458.3,2025-02-01 22:34:09
17095,JPY,939.6,2025-02-01 22:34:09
17136,USD,1458.3,2025-02-01 22:36:09
17137,JPY,939.6,2025-02-01 22:36:09
17178,USD,1458.3,2025-02-01 22:38:10
17179,JPY,939.6,2025-02-01 22:38:10
17220,USD,1458.3,2025-02-01 22:40:16
17221,JPY,939.6,2025-02-01 22:40:16
17262,USD,1458.3,2025-02-01 22:42:09
17263,JPY,939.6,2025-02-01 22:42:09
17304,USD,1458.3,2025-02-01 22:44:09
17305,JPY,939.6,2025-02-01 22:44:09
17346,USD,1458.3,2025-02-01 22:46:09
17347,JPY,939.6,2025-02-01 22:46:09
17388,USD,1458.3,2025-02-01 22:48:10
17389,JPY,939.6,2025-02-01 22:48:10
17430,USD,1458.3,2025-02-01 22:50:09
17431,JPY,939.6,2025-02-01 22:50:09
17472,USD,1458.3,2025-02-01 22:52:08
17473,JPY,939.6,2025-02-01 22:52:08
17514,USD,1458.3,2025-02-01 22:54:09
17515,JPY,939.6,2025-02-01 22:54:09
17556,USD,1458.3,2025-02-01 22:56:08
17557,JPY,939.6,2025-02-01 22:56:08
17598,USD,1458.3,2025-02-01 22:58:10
17599,JPY,939.6,2025-02-01 22:58:10
17640,USD,1458.3,2025-02-01 23:00:09
17641,JPY,939.6,2025-02-01 23:00:09
17682,USD,1458.3,2025-02-01 23:02:08
17683,JPY,939.6,2025-02-01 23:02:08
17724,USD,1458.3,2025-02-01 23:04:09
17725,JPY,939.6,2025-02-01 23:04:09
17766,USD,1458.3,2025-02-01 23:06:09
17767,JPY,939.6,2025-02-01 23:06:09
17808,USD,1458.3,2025-02-01 23:08:10
17809,JPY,939.6,2025-02-01 23:08:10
17850,USD,1458.3,2025-02-01 23:10:13
17851,JPY,939.6,2025-02-01 23:10:13
17892,USD,1458.3,2025-02-01 23:12:09
17893,JPY,939.6,2025-02-01 23:12:09
17934,USD,1458.3,2025-02-01 23:14:10
17935,JPY,939.6,2025-02-01 23:14:10
17976,USD,1458.3,2025-02-01 23:16:10
17977,JPY,939.6,2025-02-01 23:16:10
18018,USD,1458.3,2025-02-01 23:18:08
18019,JPY,939.6,2025-02-01 23:18:08
18060,USD,1458.3,2025-02-01 23:20:10
18061,JPY,939.6,2025-02-01 23:20:10
18102,USD,1458.3,2025-02-01 23:22:09
18103,JPY,939.6,2025-02-01 23:22:09
18144,USD,1458.3,2025-02-01 23:24:08
18145,JPY,939.6,2025-02-01 23:24:08
18186,USD,1458.3,2025-02-01 23:26:08
18187,JPY,939.6,2025-02-01 23:26:08
18228,USD,1458.3,2025-02-01 23:28:13
18229,JPY,939.6,2025-02-01 23:28:13
18270,USD,1458.3,2025-02-01 23:30:09
18271,JPY,939.6,2025-02-01 23:30:09
18312,USD,1458.3,2025-02-01 23:32:09
18313,JPY,939.6,2025-02-01 23:32:09
18354,USD,1458.3,2025-02-01 23:34:10
18355,JPY,939.6,2025-02-01 23:34:10
18396,USD,1458.3,2025-02-01 23:36:09
18397,JPY,939.6,2025-02-01 23:36:09
18438,USD,1458.3,2025-02-01 23:38:09
18439,JPY,939.6,2025-02-01 23:38:09
18480,USD,1458.3,2025-02-01 23:40:08
18481,JPY,939.6,2025-02-01 23:40:08
18522,USD,1458.3,2025-02-01 23:42:19
18523,JPY,939.6,2025-02-01 23:42:19
18564,USD,1458.3,2025-02-01 23:44:13
18565,JPY,939.6,2025-02-01 23:44:13
18606,USD,1458.3,2025-02-01 23:46:09
18607,JPY,939.6,2025-02-01 23:46:09
18648,USD,1458.3,2025-02-01 23:48:10
18649,JPY,939.6,2025-02-01 23:48:10
18690,USD,1458.3,2025-02-01 23:50:09
18691,JPY,939.6,2025-02-01 23:50:09
18732,USD,1458.3,2025-02-01 23:52:10
18733,JPY,939.6,2025-02-01 23:52:10
18774,USD,1458.3,2025-02-01 23:54:16
18775,JPY,939.6,2025-02-01 23:54:16
18816,USD,1458.3,2025-02-01 23:56:09
18817,JPY,939.6,2025-02-01 23:56:09
18858,USD,1458.3,2025-02-01 23:58:09
18859,JPY,939.6,2025-02-01 23:58:09
18900,USD,1458.3,2025-02-02 00:00:09
18901,JPY,939.6,2025-02-02 00:00:09
18942,USD,1458.3,2025-02-02 00:02:09
18943,JPY,939.6,2025-02-02 00:02:09
18984,USD,1458.3,2025-02-02 00:04:09
18985,JPY,939.6,2025-02-02 00:04:09
19026,USD,1458.3,2025-02-02 00:06:08
19027,JPY,939.6,2025-02-02 00:06:08
19068,USD,1458.3,2025-02-02 00:08:09
19069,JPY,939.6,2025-02-02 00:08:09
19110,USD,1458.3,2025-02-02 00:10:09
19111,JPY,939.6,2025-02-02 00:10:09
19152,USD,1458.3,2025-02-02 00:12:10
19153,JPY,939.6,2025-02-02 00:12:10
19194,USD,1458.3,2025-02-02 00:14:09
19195,JPY,939.6,2025-02-02 00:14:09
19236,USD,1458.3,2025-02-02 00:16:09
19237,JPY,939.6,2025-02-02 00:16:09
19278,USD,1458.3,2025-02-02 00:18:08
19279,JPY,939.6,2025-02-02 00:18:08
19320,USD,1458.3,2025-02-02 00:20:08
19321,JPY,939.6,2025-02-02 00:20:08
19362,USD,1458.3,2025-02-02 00:22:09
19363,JPY,939.6,2025-02-02 00:22:09
19404,USD,1458.3,2025-02-02 00:24:13
19405,JPY,939.6,2025-02-02 00:24:13
19446,USD,1458.3,2025-02-02 00:26:13
19447,JPY,939.6,2025-02-02 00:26:13
19488,USD,1458.3,2025-02-02 00:28:09
19489,JPY,939.6,2025-02-02 00:28:09
19530,USD,1458.3,2025-02-02 00:30:09
19531,JPY,939.6,2025-02-02 00:30:09
19572,USD,1458.3,2025-02-02 00:32:13
19573,JPY,939.6,2025-02-02 00:32:13
19614,USD,1458.3,2025-02-02 00:34:09
19615,JPY,939.6,2025-02-02 00:34:09
19656,USD,1458.3,2025-02-02 00:36:09
19657,JPY,939.6,2025-02-02 00:36:09
19698,USD,1458.3,2025-02-02 00:38:09
19699,JPY,939.6,2025-02-02 00:38:09
19740,USD,1458.3,2025-02-02 00:40:10
19741,JPY,939.6,2025-02-02 00:40:10
19782,USD,1458.3,2025-02-02 00:42:09
19783,JPY,939.6,2025-02-02 00:42:09
19824,USD,1458.3,2025-02-02 00:44:08
19825,JPY,939.6,2025-02-02 00:44:08
19866,USD,1458.3,2025-02-02 00:46:09
19867,JPY,939.6,2025-02-02 00:46:09
19908,USD,1458.3,2025-02-02 00:48:09
19909,JPY,939.6,2025-02-02 00:48:09
19950,USD,1458.3,2025-02-02 00:50:10
19951,JPY,939.6,2025-02-02 00:50:10
19992,USD,1458.3,2025-02-02 00:52:10
19993,JPY,939.6,2025-02-02 00:52:10
20034,USD,1458.3,2025-02-02 00:54:09
20035,JPY,939.6,2025-02-02 00:54:09
20076,USD,1458.3,2025-02-02 00:56:09
20077,JPY,939.6,2025-02-02 00:56:09
20118,USD,1458.3,2025-02-02 00:58:09
20119,JPY,939.6,2025-02-02 00:58:09
20160,USD,1458.3,2025-02-02 01:00:09
20161,JPY,939.6,2025-02-02 01:00:09
20202,USD,1458.3,2025-02-02 01:02:09
20203,JPY,939.6,2025-02-02 01:02:09
20244,USD,1458.3,2025-02-02 01:04:13
20245,JPY,939.6,2025-02-02 01:04:13
20286,USD,1458.3,2025-02-02 01:06:09
20287,JPY,939.6,2025-02-02 01:06:09
20328,USD,1458.3,2025-02-02 01:08:11
20329,JPY,939.6,2025-02-02 01:08:11
20370,USD,1458.3,2025-02-02 01:10:09
20371,JPY,939.6,2025-02-02 01:10:09
20412,USD,1458.3,2025-02-02 01:12:09
20413,JPY,939.6,2025-02-02 01:12:09
20454,USD,1458.3,2025-02-02 01:14:09
20455,JPY,939.6,2025-02-02 01:14:09
20496,USD,1458.3,2025-02-02 01:16:09
20497,JPY,939.6,2025-02-02 01:16:09
20538,USD,1458.3,2025-02-02 01:18:10
20539,JPY,939.6,2025-02-02 01:18:10
20580,USD,1458.3,2025-02-02 01:20:10
20581,JPY,939.6,2025-02-02 01:20:10
20622,USD,1458.3,2025-02-02 01:22:09
20623,JPY,939.6,2025-02-02 01:22:09
20664,USD,1458.3,2025-02-02 01:24:08
20665,JPY,939.6,2025-02-02 01:24:08
20706,USD,1458.3,2025-02-02 01:26:09
20707,JPY,939.6,2025-02-02 01:26:09
20748,USD,1458.3,2025-02-02 01:28:09
20749,JPY,939.6,2025-02-02 01:28:09
20790,USD,1458.3,2025-02-02 01:30:09
20791,JPY,939.6,2025-02-02 01:30:09
20832,USD,1458.3,2025-02-02 01:32:09
20833,JPY,939.6,2025-02-02 01:32:09
20874,USD,1458.3,2025-02-02 01:34:09
20875,JPY,939.6,2025-02-02 01:34:09
20916,USD,1458.3,2025-02-02 01:36:09
20917,JPY,939.6,2025-02-02 01:36:09
20958,USD,1458.3,2025-02-02 01:38:09
20959,JPY,939.6,2025-02-02 01:38:09
21000,USD,1458.3,2025-02-02 01:40:08
21001,JPY,939.6,2025-02-02 01:40:08
21042,USD,1458.3,2025-02-02 01:42:09
21043,JPY,939.6,2025-02-02 01:42:09
21084,USD,1458.3,2025-02-02 01:44:09
21085,JPY,939.6,2025-02-02 01:44:09
21126,USD,1458.3,2025-02-02 01:46:09
21127,JPY,939.6,2025-02-02 01:46:09
21168,USD,1458.3,2025-02-02 01:48:10
21169,JPY,939.6,2025-02-02 01:48:10
21210,USD,1458.3,2025-02-02 01:50:09
21211,JPY,939.6,2025-02-02 01:50:09
21252,USD,1458.3,2025-02-02 01:52:09
21253,JPY,939.6,2025-02-02 01:52:09
21294,USD,1458.3,2025-02-02 01:54:08
21295,JPY,939.6,2025-02-02 01:54:08
21336,USD,1458.3,2025-02-02 01:56:08
21337,JPY,939.6,2025-02-02 01:56:08
21378,USD,1458.3,2025-02-02 01:58:12
21379,JPY,939.6,2025-02-02 01:58:12
21420,USD,1458.3,2025-02-02 02:00:09
21421,JPY,939.6,2025-02-02 02:00:09
21462,USD,1458.3,2025-02-02 02:02:09
21463,JPY,939.6,2025-02-02 02:02:09
21504,USD,1458.3,2025-02-02 02:04:09
21505,JPY,939.6,2025-02-02 02:04:09
21546,USD,1458.3,2025-02-02 02:06:09
21547,JPY,939.6,2025-02-02 02:06:09
21588,USD,1458.3,2025-02-02 02:08:09
21589,JPY,939.6,2025-02-02 02:08:09
21630,USD,1458.3,2025-02-02 02:10:10
21631,JPY,939.6,2025-02-02 02:10:10
21672,USD,1458.3,2025-02-02 02:12:09
21673,JPY,939.6,2025-02-02 02:12:09
21714,USD,1458.3,2025-02-02 02:14:08
21715,JPY,939.6,2025-02-02 02:14:08
21756,USD,1458.3,2025-02-02 02:16:08
21757,JPY,939.6,2025-02-02 02:16:08
21798,USD,1458.3,2025-02-02 02:18:15
21799,JPY,939.6,2025-02-02 02:18:15
21840,USD,1458.3,2025-02-02 02:20:10
21841,JPY,939.6,2025-02-02 02:20:10
21882,USD,1458.3,2025-02-02 02:22:11
21883,JPY,939.6,2025-02-02 02:22:11
21924,USD,1458.3,2025-02-02 02:24:09
21925,JPY,939.6,2025-02-02 02:24:09
21966,USD,1458.3,2025-02-02 02:26:09
21967,JPY,939.6,2025-02-02 02:26:09
22008,USD,1458.3,2025-02-02 02:28:09
22009,JPY,939.6,2025-02-02 02:28:09
22050,USD,1458.3,2025-02-02 02:30:09
22051,JPY,939.6,2025-02-02 02:30:09
22092,USD,1458.3,2025-02-02 02:32:13
22093,JPY,939.6,2025-02-02 02:32:13
22134,USD,1458.3,2025-02-02 02:34:09
22135,JPY,939.6,2025-02-02 02:34:09
22176,USD,1458.3,2025-02-02 02:36:10
22177,JPY,939.6,2025-02-02 02:36:10
22218,USD,1458.3,2025-02-02 02:38:09
22219,JPY,939.6,2025-02-02 02:38:09
22260,USD,1458.3,2025-02-02 02:40:09
22261,JPY,939.6,2025-02-02 02:40:09
22302,USD,1458.3,2025-02-02 02:42:09
22303,JPY,939.6,2025-02-02 02:42:09
22344,USD,1458.3,2025-02-02 02:44:08
22345,JPY,939.6,2025-02-02 02:44:08
22386,USD,1458.3,2025-02-02 02:46:11
22387,JPY,939.6,2025-02-02 02:46:11
22428,USD,1458.3,2025-02-02 02:48:09
22429,JPY,939.6,2025-02-02 02:48:09
22470,USD,1458.3,2025-02-02 02:50:09
22471,JPY,939.6,2025-02-02 02:50:09
22512,USD,1458.3,2025-02-02 02:52:10
22513,JPY,939.6,2025-02-02 02:52:10
22554,USD,1458.3,2025-02-02 02:54:09
22555,JPY,939.6,2025-02-02 02:54:09
22596,USD,1458.3,2025-02-02 02:56:09
22597,JPY,939.6,2025-02-02 02:56:09
22638,USD,1458.3,2025-02-02 02:58:09
22639,JPY,939.6,2025-02-02 02:58:09
22680,USD,1458.3,2025-02-02 03:00:09
22681,JPY,939.6,2025-02-02 03:00:09
22722,USD,1458.3,2025-02-02 03:02:13
22723,JPY,939.6,2025-02-02 03:02:13
22764,USD,1458.3,2025-02-02 03:04:10
22765,JPY,939.6,2025-02-02 03:04:10
22806,USD,1458.3,2025-02-02 03:06:09
22807,JPY,939.6,2025-02-02 03:06:09
22848,USD,1458.3,2025-02-02 03:08:13
22849,JPY,939.6,2025-02-02 03:08:13
22890,USD,1458.3,2025-02-02 03:10:09
22891,JPY,939.6,2025-02-02 03:10:09
22932,USD,1458.3,2025-02-02 03:12:08
22933,JPY,939.6,2025-02-02 03:12:08
22974,USD,1458.3,2025-02-02 03:14:10
22975,JPY,939.6,2025-02-02 03:14:10
23016,USD,1458.3,2025-02-02 03:16:08
23017,JPY,939.6,2025-02-02 03:16:08
23058,USD,1458.3,2025-02-02 03:18:09
23059,JPY,939.6,2025-02-02 03:18:09
23100,USD,1458.3,2025-02-02 03:20:09
23101,JPY,939.6,2025-02-02 03:20:09
23142,USD,1458.3,2025-02-02 03:22:09
23143,JPY,939.6,2025-02-02 03:22:09
23184,USD,1458.3,2025-02-02 03:24:09
23185,JPY,939.6,2025-02-02 03:24:09
23226,USD,1458.3,2025-02-02 03:26:08
23227,JPY,939.6,2025-02-02 03:26:08
23268,USD,1458.3,2025-02-02 03:28:09
23269,JPY,939.6,2025-02-02 03:28:09
23310,USD,1458.3,2025-02-02 03:30:09
23311,JPY,939.6,2025-02-02 03:30:09
23352,USD,1458.3,2025-02-02 03:32:09
23353,JPY,939.6,2025-02-02 03:32:09
23394,USD,1458.3,2025-02-02 03:34:09
23395,JPY,939.6,2025-02-02 03:34:09
23436,USD,1458.3,2025-02-02 03:36:12
23437,JPY,939.6,2025-02-02 03:36:12
23478,USD,1458.3,2025-02-02 03:38:11
23479,JPY,939.6,2025-02-02 03:38:11
23520,USD,1458.3,2025-02-02 03:40:13
23521,JPY,939.6,2025-02-02 03:40:13
23562,USD,1458.3,2025-02-02 03:42:09
23563,JPY,939.6,2025-02-02 03:42:09
23604,USD,1458.3,2025-02-02 03:44:11
23605,JPY,939.6,2025-02-02 03:44:11
23646,USD,1458.3,2025-02-02 03:46:10
23647,JPY,939.6,2025-02-02 03:46:10
23688,USD,1458.3,2025-02-02 03:48:10
23689,JPY,939.6,2025-02-02 03:48:10
23730,USD,1458.3,2025-02-02 03:50:09
23731,JPY,939.6,2025-02-02 03:50:09
23772,USD,1458.3,2025-02-02 03:52:08
23773,JPY,939.6,2025-02-02 03:52:08
23814,USD,1458.3,2025-02-02 03:54:11
23815,JPY,939.6,2025-02-02 03:54:11
23856,USD,1458.3,2025-02-02 03:56:09
23857,JPY,939.6,2025-02-02 03:56:09
23898,USD,1458.3,2025-02-02 03:58:08
23899,JPY,939.6,2025-02-02 03:58:08
23940,USD,1458.3,2025-02-02 04:00:10
23941,JPY,939.6,2025-02-02 04:00:10
23982,USD,1458.3,2025-02-02 04:02:09
23983,JPY,939.6,2025-02-02 04:02:09
24024,USD,1458.3,2025-02-02 04:04:09
24025,JPY,939.6,2025-02-02 04:04:09
24066,USD,1458.3,2025-02-02 04:06:09
24067,JPY,939.6,2025-02-02 04:06:09
24108,USD,1458.3,2025-02-02 04:08:09
24109,JPY,939.6,2025-02-02 04:08:09
24150,USD,1458.3,2025-02-02 04:10:09
24151,JPY,939.6,2025-02-02 04:10:09
24192,USD,1458.3,2025-02-02 04:12:09
24193,JPY,939.6,2025-02-02 04:12:09
24234,USD,1458.3,2025-02-02 04:14:11
24235,JPY,939.6,2025-02-02 04:14:11
24276,USD,1458.3,2025-02-02 04:16:09
24277,JPY,939.6,2025-02-02 04:16:09
24318,USD,1458.3,2025-02-02 04:18:10
24319,JPY,939.6,2025-02-02 04:18:10
24360,USD,1458.3,2025-02-02 04:20:10
24361,JPY,939.6,2025-02-02 04:20:10
24402,USD,1458.3,2025-02-02 04:22:09
24403,JPY,939.6,2025-02-02 04:22:09
